step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
1978,315," of",174797997,11715,535092,-0.000154,0.000154,0
1979,11039," fighting",174829555,11716,535092,-0.000043,0.000043,0
1980,264," a",174860184,11717,535092,-0.000428,0.000428,0
1981,1403," two",174891028,11718,535092,-0.000104,0.000104,0
1982,12,"-",174921802,11719,535092,-0.000022,0.000022,0
1983,5383,"ship",174953950,11720,535092,-0.005751,0.005751,0
1984,8209," battle",174987148,11721,535092,-0.000261,0.000261,0
1985,304," in",175019578,11722,534992,-0.000111,0.000111,0
1986,11002," Japanese",175051870,11723,534992,-0.000155,0.000155,0
1987,21160," waters",175084252,11724,534992,-0.000224,0.000224,0
1988,323," and",175117262,11725,534992,-0.000171,0.000171,0
1989,1053," would",175149426,11726,534992,-0.001027,0.001027,0
1990,617," have",175182318,11727,534992,-0.000431,0.000431,0
1991,1027," been",175213125,11728,534992,-0.000140,0.000140,0
1992,279," the",175243966,11729,535092,-0.000203,0.000203,0
1993,7928," largest",175275244,11730,535092,-0.000087,0.000087,0
1994,26155," fleet",175304501,11731,535092,-0.000170,0.000170,0
1995,3596," ever",175338198,11732,535092,-0.000817,0.000817,0
1996,5918," built",175370138,11733,535092,-0.000995,0.000995,0
1997,520," at",175402080,11734,535092,-0.000197,0.000197,0
1998,430," that",175434866,11735,535092,-0.000345,0.000345,0
1999,892," time",175468150,11736,535092,-0.000064,0.000064,0
2000,13,".",175501052,11737,535092,-0.029212,0.029212,0
2001,578," The",175533426,11738,535092,-0.000312,0.000312,0
2002,2955," design",175566180,11739,535088,-0.000287,0.000287,0
2003,315," of",175597614,11740,535092,-0.000253,0.000253,0
2004,279," the",175628553,11741,535048,-0.000086,0.000086,0
2005,25572," battles",175659493,11742,535048,-0.000408,0.000408,0
2006,34322,"hips",175690209,11743,535048,-0.001246,0.001246,0
2007,574," was",175722722,11744,535048,-0.000589,0.000589,0
2008,28160," influenced",175755809,11745,535048,-0.000391,0.000391,0
2009,555," by",175788477,11746,535048,-0.000106,0.000106,0
2010,279," the",175821882,11747,535092,-0.000037,0.000037,0
2011,11002," Japanese",175854543,11748,535092,-0.000200,0.000200,0
2012,19574," Navy",175886785,11749,535092,-0.000233,0.000233,0
2013,596,"'s",175918921,11750,535092,-0.000341,0.000341,0
2014,12876," desire",175950956,11751,535092,-0.000420,0.000420,0
2015,311," to",175982267,11752,535084,-0.000137,0.000137,0
2016,10519," maintain",176013568,11753,535084,-0.000389,0.000389,0
2017,264," a",176044109,11754,535012,-0.000138,0.000138,0
2018,26155," fleet",176075011,11755,534968,-0.000047,0.000047,0
2019,449," with",176107079,11756,535092,-0.000192,0.000192,0
2020,520," at",176140228,11757,535092,-0.000136,0.000136,0
2021,3325," least",176172966,11758,535092,-0.000044,0.000044,0
2022,220," ",176205230,11759,535092,-0.000030,0.000030,0
2023,2031,"70",176237853,11760,535092,-0.000304,0.000304,0
2024,1034," %",176269992,11761,535092,-0.003106,0.003106,0
2025,439," as",176301908,11762,535092,-0.000087,0.000087,0
2026,1690," many",176334188,11763,535092,-0.000195,0.000195,0
2027,6864," capital",176365361,11764,535092,-0.000080,0.000080,0
2028,18198," ships",176396422,11765,535092,-0.000590,0.000590,0
2029,439," as",176426967,11766,535092,-0.000134,0.000134,0
2030,279," the",176457512,11767,535080,-0.000047,0.000047,0
2031,2326," US",176489134,11768,535080,-0.000148,0.000148,0
2032,19574," Navy",176521280,11769,535080,-0.001228,0.001228,0
2033,13,".",176553799,11770,535080,-0.032617,0.032617,0
2034,578," The",176585344,11771,535080,-0.000600,0.000600,0
2035,358," I",176616002,11772,535080,-0.001945,0.001945,0
2036,41,"J",176647959,11773,535080,-0.000323,0.000323,0
2037,45,"N",176680587,11774,535080,-0.001722,0.001722,0
2038,364," '",176712865,11775,535080,-0.001096,0.001096,0
2039,82,"s",176743839,11776,535080,-0.000018,0.000018,0
2040,26155," fleet",176775099,11777,535080,-0.000418,0.000418,0
2041,574," was",176805926,11778,535080,-0.000459,0.000459,0
2042,6319," designed",176836522,11779,535092,-0.000285,0.000285,0
2043,311," to",176868371,11780,535092,-0.000155,0.000155,0
2044,387," be",176898967,11781,535092,-0.000089,0.000089,0
2045,13171," capable",176929548,11782,535092,-0.001407,0.001407,0
2046,315," of",176960028,11783,535092,-0.000193,0.000193,0
2047,11039," fighting",176990552,11784,535092,-0.000046,0.000046,0
2048,264," a",177021084,11785,535092,-0.000458,0.000458,0
2049,1403," two",177052396,11786,535092,-0.000116,0.000116,0
2050,12,"-",177083633,11787,535092,-0.000041,0.000041,0
2051,5383,"ship",177115567,11788,535092,-0.006502,0.006502,0
2052,8209," battle",177146563,11789,535092,-0.000259,0.000259,0
2053,304," in",177177061,11790,535092,-0.000115,0.000115,0
2054,11002," Japanese",177208308,11791,535092,-0.000169,0.000169,0
2055,21160," waters",177239040,11792,535092,-0.000221,0.000221,0
2056,323," and",177270561,11793,535092,-0.000178,0.000178,0
2057,1053," would",177302720,11794,535092,-0.001255,0.001255,0
2058,617," have",177334661,11795,535092,-0.000435,0.000435,0
2059,1027," been",177366857,11796,535092,-0.000142,0.000142,0
2060,279," the",177398689,11797,535092,-0.000194,0.000194,0
2061,7928," largest",177430714,11798,535044,-0.000092,0.000092,0
2062,26155," fleet",177462635,11799,535092,-0.000182,0.000182,0
2063,3596," ever",177494872,11800,535088,-0.000819,0.000819,0
2064,5918," built",177526119,11801,535092,-0.000986,0.000986,0
2065,520," at",177557240,11802,535032,-0.000201,0.000201,0
2066,430," that",177587685,11803,535016,-0.000367,0.000367,0
2067,892," time",177618043,11804,535016,-0.000067,0.000067,0
2068,13,".",177649230,11805,535076,-0.032141,0.032141,0
2069,578," The",177681565,11806,535076,-0.000320,0.000320,0
2070,2955," design",177713701,11807,535076,-0.000494,0.000494,0
2071,315," of",177746149,11808,535076,-0.000402,0.000402,0
2072,279," the",177778620,11809,535076,-0.000115,0.000115,0
2073,25572," battles",177811019,11810,535092,-0.000547,0.000547,0
2074,34322,"hips",177843911,11811,535092,-0.001337,0.001337,0
2075,574," was",177876419,11812,535092,-0.000600,0.000600,0
2076,28160," influenced",177908516,11813,535092,-0.000354,0.000354,0
2077,555," by",177939226,11814,535092,-0.000121,0.000121,0
2078,279," the",177969984,11815,535092,-0.000043,0.000043,0
2079,11002," Japanese",178001218,11816,535092,-0.000224,0.000224,0
2080,19574," Navy",178031832,11817,535092,-0.000256,0.000256,0
2081,596,"'s",178062804,11818,535092,-0.000367,0.000367,0
2082,12876," desire",178093793,11819,535092,-0.000403,0.000403,0
2083,311," to",178124359,11820,535088,-0.000134,0.000134,0
2084,10519," maintain",178155060,11821,535088,-0.000401,0.000401,0
2085,264," a",178185617,11822,535084,-0.000136,0.000136,0
2086,26155," fleet",178216131,11823,535092,-0.000049,0.000049,0
2087,449," with",178246655,11824,535092,-0.000226,0.000226,0
2088,520," at",178277161,11825,535092,-0.000164,0.000164,0
2089,3325," least",178308136,11826,535092,-0.000048,0.000048,0
2090,220," ",178339272,11827,535092,-0.000034,0.000034,0
2091,2031,"70",178368996,11828,535092,-0.000322,0.000322,0
2092,1034," %",178400032,11829,535092,-0.002891,0.002891,0
2093,439," as",178431399,11830,535092,-0.000096,0.000096,0
2094,1690," many",178463730,11831,535092,-0.000208,0.000208,0
2095,6864," capital",178495889,11832,535092,-0.000079,0.000079,0
2096,18198," ships",178528037,11833,535092,-0.000743,0.000743,0
2097,439," as",178560182,11834,535092,-0.000139,0.000139,0
2098,279," the",178592195,11835,535092,-0.000039,0.000039,0
2099,2326," US",178624520,11836,535092,-0.000177,0.000177,0
2100,19574," Navy",178656013,11837,535092,-0.001281,0.001281,0
2101,13,".",178686915,11838,535092,-0.033018,0.033018,0
2102,578," The",178718182,11839,535092,-0.000611,0.000611,0
2103,358," I",178748776,11840,535092,-0.002148,0.002148,0
2104,41,"J",178781276,11841,535092,-0.000357,0.000357,0
2105,45,"N",178814589,11842,535092,-0.001770,0.001770,0
2106,364," '",178847154,11843,535092,-0.001135,0.001135,0
2107,82,"s",178879098,11844,535092,-0.000015,0.000015,0
2108,26155," fleet",178911443,11845,535092,-0.000454,0.000454,0
2109,574," was",178943474,11846,535092,-0.000446,0.000446,0
2110,6319," designed",178975797,11847,535092,-0.000304,0.000304,0
2111,311," to",179008219,11848,535092,-0.000124,0.000124,0
2112,387," be",179039104,11849,535092,-0.000089,0.000089,0
2113,13171," capable",179070901,11850,535048,-0.001472,0.001472,0
2114,315," of",179101816,11851,535048,-0.000223,0.000223,0
2115,11039," fighting",179132631,11852,535048,-0.000048,0.000048,0
2116,264," a",179164949,11853,535092,-0.000476,0.000476,0
2117,1403," two",179197571,11854,535092,-0.000115,0.000115,0
2118,12,"-",179230370,11855,535092,-0.000045,0.000045,0
2119,5383,"ship",179263254,11856,535048,-0.006190,0.006190,0
2120,8209," battle",179295657,11857,535048,-0.000279,0.000279,0
2121,304," in",179328260,11858,535048,-0.000122,0.000122,0
2122,11002," Japanese",179360663,11859,535048,-0.000180,0.000180,0
2123,21160," waters",179392859,11860,535048,-0.000227,0.000227,0
2124,323," and",179424443,11861,535048,-0.000186,0.000186,0
2125,1053," would",179455430,11862,535048,-0.001187,0.001187,0
2126,617," have",179486145,11863,535048,-0.000429,0.000429,0
2127,1027," been",179518098,11864,535048,-0.000117,0.000117,0
2128,279," the",179549249,11865,535048,-0.000199,0.000199,0
2129,7928," largest",179581764,11866,535048,-0.000098,0.000098,0
2130,26155," fleet",179614476,11867,535048,-0.000185,0.000185,0
2131,3596," ever",179647546,11868,535048,-0.000857,0.000857,0
2132,5918," built",179680917,11869,535048,-0.001041,0.001041,0
2133,520," at",179714823,11870,535048,-0.000129,0.000129,0
2134,430," that",179748073,11871,535048,-0.000391,0.000391,0
2135,892," time",179780891,11872,535048,-0.000075,0.000075,0
2136,13,".",179814108,11873,535048,-0.040567,0.040567,0
2137,578," The",179845555,11874,535092,-0.000402,0.000402,0
2138,2955," design",179876534,11875,535088,-0.000384,0.000384,0
2139,315," of",179908294,11876,535092,-0.000282,0.000282,0
2140,279," the",179939122,11877,535092,-0.000122,0.000122,0
2141,25572," battles",179971579,11878,535092,-0.000487,0.000487,0
2142,34322,"hips",180004923,11879,535092,-0.001392,0.001392,0
2143,574," was",180038127,11880,535092,-0.000606,0.000606,0
2144,28160," influenced",180070711,11881,535092,-0.000377,0.000377,0
2145,555," by",180103514,11882,535092,-0.000122,0.000122,0
2146,279," the",180136289,11883,535092,-0.000045,0.000045,0
2147,11002," Japanese",180168382,11884,535092,-0.000231,0.000231,0
2148,19574," Navy",180200233,11885,535092,-0.000262,0.000262,0
2149,596,"'s",180231376,11886,535092,-0.000326,0.000326,0
2150,12876," desire",180262809,11887,535092,-0.000407,0.000407,0
2151,311," to",180294354,11888,535092,-0.000149,0.000149,0
2152,10519," maintain",180325586,11889,535092,-0.000416,0.000416,0
2153,264," a",180356605,11890,535092,-0.000145,0.000145,0
2154,26155," fleet",180388568,11891,535092,-0.000052,0.000052,0
2155,449," with",180421441,11892,535092,-0.000201,0.000201,0
2156,520," at",180454753,11893,535092,-0.000171,0.000171,0
2157,3325," least",180487709,11894,535092,-0.000047,0.000047,0
2158,220," ",180520899,11895,535092,-0.000028,0.000028,0
2159,2031,"70",180553093,11896,535092,-0.000368,0.000368,0
2160,1034," %",180584504,11897,535092,-0.003267,0.003267,0
2161,439," as",180615532,11898,535092,-0.000097,0.000097,0
2162,1690," many",180650754,11899,535092,-0.000206,0.000206,0
2163,6864," capital",180683460,11900,535092,-0.000081,0.000081,0
2164,18198," ships",180715977,11901,535092,-0.000668,0.000668,0
2165,439," as",180749176,11902,535092,-0.000143,0.000143,0
2166,279," the",180782064,11903,535092,-0.000053,0.000053,0
2167,2326," US",180814868,11904,535092,-0.000188,0.000188,0
2168,19574," Navy",180847723,11905,535092,-0.001444,0.001444,0
2169,13,".",180880140,11906,535092,-0.036501,0.036501,0
2170,578," The",180911626,11907,535092,-0.000615,0.000615,0
2171,358," I",180943436,11908,535092,-0.001862,0.001862,0
2172,41,"J",180974687,11909,535092,-0.000398,0.000398,0
2173,45,"N",181005801,11910,535092,-0.002425,0.002425,0
2174,364," '",181037699,11911,535092,-0.001200,0.001200,0
2175,82,"s",181068698,11912,535092,-0.000017,0.000017,0
2176,26155," fleet",181101282,11913,535092,-0.000441,0.000441,0
2177,574," was",181134696,11914,535092,-0.000494,0.000494,0
2178,6319," designed",181167773,11915,535092,-0.000327,0.000327,0
2179,311," to",181200289,11916,535092,-0.000136,0.000136,0
2180,387," be",181232434,11917,535092,-0.000098,0.000098,0
2181,13171," capable",181265008,11918,535092,-0.001551,0.001551,0
2182,315," of",181297267,11919,535092,-0.000211,0.000211,0
2183,11039," fighting",181329532,11920,535092,-0.000052,0.000052,0
2184,264," a",181360753,11921,535092,-0.000499,0.000499,0
2185,1403," two",181391833,11922,535092,-0.000118,0.000118,0
2186,12,"-",181422988,11923,535092,-0.000045,0.000045,0
2187,5383,"ship",181454153,11924,535092,-0.005759,0.005759,0
2188,8209," battle",181486497,11925,535052,-0.000287,0.000287,0
2189,304," in",181519144,11926,535052,-0.000123,0.000123,0
2190,11002," Japanese",181552473,11927,535092,-0.000191,0.000191,0
2191,21160," waters",181585669,11928,535080,-0.000236,0.000236,0
2192,323," and",181618665,11929,535080,-0.000205,0.000205,0
2193,1053," would",181652170,11930,535080,-0.001264,0.001264,0
2194,617," have",181684985,11931,535080,-0.000493,0.000493,0
2195,1027," been",181718145,11932,535080,-0.000150,0.000150,0
2196,279," the",181749608,11933,535080,-0.000222,0.000222,0
2197,7928," largest",181781351,11934,535080,-0.000103,0.000103,0
2198,26155," fleet",181812708,11935,535080,-0.000199,0.000199,0
2199,3596," ever",181847891,11936,535092,-0.000909,0.000909,0
2200,5918," built",181879498,11937,535092,-0.001148,0.001148,0
2201,520," at",181912119,11938,535092,-0.000234,0.000234,0
2202,430," that",181944866,11939,535092,-0.000426,0.000426,0
2203,892," time",181978028,11940,535092,-0.000082,0.000082,0
2204,13,".",182011604,11941,535092,-0.038617,0.038617,0
2205,578," The",182045088,11942,535092,-0.000328,0.000328,0
2206,2955," design",182078172,11943,535092,-0.000296,0.000296,0
2207,315," of",182110950,11944,535092,-0.000410,0.000410,0
2208,279," the",182143407,11945,535092,-0.000156,0.000156,0
2209,25572," battles",182175088,11946,535092,-0.000612,0.000612,0
2210,34322,"hips",182206320,11947,534984,-0.001475,0.001475,0
2211,574," was",182236207,11948,534984,-0.000681,0.000681,0
2212,28160," influenced",182266177,11949,534984,-0.000393,0.000393,0
2213,555," by",182296167,11950,534984,-0.000139,0.000139,0
2214,279," the",182327159,11951,534984,-0.000047,0.000047,0
2215,11002," Japanese",182357013,11952,534984,-0.000243,0.000243,0
2216,19574," Navy",182387148,11953,535092,-0.000280,0.000280,0
2217,596,"'s",182419011,11954,535092,-0.000315,0.000315,0
2218,12876," desire",182451516,11955,535092,-0.000424,0.000424,0
2219,311," to",182485761,11956,535092,-0.000149,0.000149,0
2220,10519," maintain",182517156,11957,535092,-0.000440,0.000440,0
2221,264," a",182550745,11958,535092,-0.000155,0.000155,0
2222,26155," fleet",182581832,11959,535092,-0.000055,0.000055,0
2223,449," with",182614520,11960,535092,-0.000219,0.000219,0
2224,520," at",182647580,11961,535092,-0.000194,0.000194,0
2225,3325," least",182681123,11962,535092,-0.000051,0.000051,0
2226,220," ",182717670,11963,535092,-0.000011,0.000011,0
2227,2031,"70",182749006,11964,535092,-0.000386,0.000386,0
2228,1034," %",182781983,11965,535092,-0.004164,0.004164,0
2229,439," as",182814655,11966,535092,-0.000117,0.000117,0
2230,1690," many",182847164,11967,535092,-0.000233,0.000233,0
2231,6864," capital",182878600,11968,535076,-0.000093,0.000093,0
2232,18198," ships",182910315,11969,535076,-0.000730,0.000730,0
2233,439," as",182940071,11970,535076,-0.000156,0.000156,0
2234,279," the",182970351,11971,535092,-0.000056,0.000056,0
2235,2326," US",183000991,11972,535092,-0.000216,0.000216,0
2236,19574," Navy",183032072,11973,535092,-0.001692,0.001692,0
2237,13,".",183068586,11974,535092,-0.040045,0.040045,0
2238,578," The",183099237,11975,535092,-0.000614,0.000614,0
2239,358," I",183131800,11976,535092,-0.001569,0.001569,0
2240,41,"J",183164839,11977,535092,-0.000391,0.000391,0
2241,45,"N",183197986,11978,535092,-0.002159,0.002159,0
2242,364," '",183230950,11979,535092,-0.001377,0.001377,0
2243,82,"s",183264049,11980,535092,-0.000017,0.000017,0
2244,26155," fleet",183296868,11981,535092,-0.000477,0.000477,0
2245,574," was",183329296,11982,535092,-0.000535,0.000535,0
2246,6319," designed",183361515,11983,535092,-0.000347,0.000347,0
2247,311," to",183392966,11984,535092,-0.000149,0.000149,0
2248,387," be",183424281,11985,535092,-0.000101,0.000101,0
2249,13171," capable",183455720,11986,535092,-0.001635,0.001635,0
2250,315," of",183487338,11987,535092,-0.000303,0.000303,0
2251,11039," fighting",183518547,11988,535092,-0.000057,0.000057,0
2252,264," a",183549840,11989,535092,-0.000586,0.000586,0
2253,1403," two",183581396,11990,535092,-0.000127,0.000127,0
2254,12,"-",183614232,11991,535092,-0.000044,0.000044,0
2255,5383,"ship",183646264,11992,535092,-0.005800,0.005800,0
2256,8209," battle",183678974,11993,535092,-0.000306,0.000306,0
2257,304," in",183712561,11994,535092,-0.000148,0.000148,0
2258,11002," Japanese",183745526,11995,535092,-0.000210,0.000210,0
2259,21160," waters",183776900,11996,535092,-0.000262,0.000262,0
2260,323," and",183808370,11997,535092,-0.000218,0.000218,0
2261,1053," would",183839768,11998,535092,-0.001341,0.001341,0
2262,617," have",183871558,11999,535092,-0.000519,0.000519,0
2263,1027," been",183903854,12000,535092,-0.000169,0.000169,0
2264,279," the",183936687,12001,535092,-0.000242,0.000242,0
2265,7928," largest",183969545,12002,535092,-0.000114,0.000114,0
2266,26155," fleet",184002538,12003,535092,-0.000206,0.000206,0
2267,3596," ever",184036137,12004,535092,-0.001009,0.001009,0
2268,5918," built",184069985,12005,535092,-0.001309,0.001309,0
2269,520," at",184102471,12006,535092,-0.000262,0.000262,0
2270,430," that",184135337,12007,535092,-0.000467,0.000467,0
2271,892," time",184167181,12008,535092,-0.000096,0.000096,0
2272,13,".",184198613,12009,535092,-0.035813,0.035813,0
2273,578," The",184231142,12010,535092,-0.000320,0.000320,0
2274,2955," design",184262573,12011,535092,-0.000312,0.000312,0
2275,315," of",184295072,12012,535092,-0.000388,0.000388,0
2276,279," the",184328009,12013,535092,-0.000154,0.000154,0
2277,25572," battles",184360800,12014,535092,-0.000610,0.000610,0
2278,34322,"hips",184394085,12015,535092,-0.001455,0.001455,0
2279,574," was",184427052,12016,535092,-0.000672,0.000672,0
2280,28160," influenced",184459755,12017,535092,-0.000425,0.000425,0
2281,555," by",184492182,12018,535092,-0.000142,0.000142,0
2282,279," the",184525369,12019,535088,-0.000044,0.000044,0
2283,11002," Japanese",184557052,12020,535088,-0.000234,0.000234,0
2284,19574," Navy",184588446,12021,535088,-0.000288,0.000288,0
2285,596,"'s",184620303,12022,535088,-0.000332,0.000332,0
2286,12876," desire",184651601,12023,535088,-0.000476,0.000476,0
2287,311," to",184684416,12024,535088,-0.000171,0.000171,0
2288,10519," maintain",184717945,12025,535088,-0.000453,0.000453,0
2289,264," a",184750535,12026,535044,-0.000165,0.000165,0
2290,26155," fleet",184783334,12027,535012,-0.000054,0.000054,0
2291,449," with",184816915,12028,535088,-0.000293,0.000293,0
2292,520," at",184850780,12029,535088,-0.000198,0.000198,0
2293,3325," least",184884505,12030,534996,-0.000055,0.000055,0
2294,220," ",184918272,12031,534940,-0.000037,0.000037,0
2295,2031,"70",184950399,12032,534940,-0.000459,0.000459,0
2296,1034," %",184982437,12033,534996,-0.003797,0.003797,0
2297,439," as",185014013,12034,535088,-0.000128,0.000128,0
2298,1690," many",185046111,12035,535024,-0.000254,0.000254,0
2299,6864," capital",185078319,12036,535024,-0.000101,0.000101,0
2300,18198," ships",185111151,12037,535024,-0.000867,0.000867,0
2301,439," as",185144080,12038,535024,-0.000188,0.000188,0
2302,279," the",185177587,12039,535024,-0.000066,0.000066,0
2303,2326," US",185211665,12040,535024,-0.000247,0.000247,0
2304,19574," Navy",185245346,12041,535024,-0.001795,0.001795,0
2305,13,".",185278961,12042,535024,-0.035179,0.035179,0
2306,578," The",185311791,12043,535092,-0.000500,0.000500,0
2307,358," I",185344614,12044,535092,-0.001118,0.001118,0
2308,41,"J",185376450,12045,535092,-0.000396,0.000396,0
2309,45,"N",185407887,12046,535092,-0.002249,0.002249,0
2310,364," '",185439993,12047,535092,-0.001346,0.001346,0
2311,82,"s",185471729,12048,535092,-0.000018,0.000018,0
2312,26155," fleet",185504428,12049,535092,-0.000484,0.000484,0
2313,574," was",185537290,12050,535092,-0.000492,0.000492,0
2314,6319," designed",185570645,12051,535092,-0.000384,0.000384,0
2315,311," to",185603941,12052,535092,-0.000153,0.000153,0
2316,387," be",185636794,12053,535092,-0.000106,0.000106,0
2317,13171," capable",185670318,12054,535092,-0.001627,0.001627,0
2318,315," of",185702186,12055,535092,-0.000280,0.000280,0
2319,11039," fighting",185734726,12056,535092,-0.000059,0.000059,0
2320,264," a",185766357,12057,535092,-0.000552,0.000552,0
2321,1403," two",185797664,12058,535092,-0.000132,0.000132,0
2322,12,"-",185830135,12059,535092,-0.000054,0.000054,0
2323,5383,"ship",185861968,12060,535092,-0.005822,0.005822,0
2324,8209," battle",185894681,12061,535092,-0.000304,0.000304,0
2325,304," in",185927367,12062,535092,-0.000164,0.000164,0
2326,11002," Japanese",185960241,12063,535092,-0.000228,0.000228,0
2327,21160," waters",185993399,12064,535092,-0.000301,0.000301,0
2328,323," and",186027126,12065,535092,-0.000254,0.000254,0
2329,1053," would",186060602,12066,535092,-0.001481,0.001481,0
2330,617," have",186094397,12067,535092,-0.000577,0.000577,0
2331,1027," been",186127564,12068,535092,-0.000180,0.000180,0
2332,279," the",186159864,12069,535092,-0.000274,0.000274,0
2333,7928," largest",186191578,12070,535092,-0.000121,0.000121,0
2334,26155," fleet",186222941,12071,535092,-0.000214,0.000214,0
2335,3596," ever",186257238,12072,535092,-0.001063,0.001063,0
2336,5918," built",186290234,12073,535092,-0.001442,0.001442,0
2337,520," at",186323701,12074,535092,-0.000289,0.000289,0
2338,430," that",186357879,12075,535092,-0.000475,0.000475,0
2339,892," time",186391400,12076,535092,-0.000102,0.000102,0
2340,13,".",186424414,12077,535092,-0.034198,0.034198,0
2341,578," The",186458357,12078,535092,-0.000321,0.000321,0
2342,2955," design",186491699,12079,535092,-0.000292,0.000292,0
2343,315," of",186525093,12080,535092,-0.000364,0.000364,0
2344,279," the",186556943,12081,535048,-0.000153,0.000153,0
2345,25572," battles",186591431,12082,535048,-0.000589,0.000589,0
2346,34322,"hips",186623210,12083,535048,-0.001504,0.001504,0
2347,574," was",186654949,12084,535048,-0.000595,0.000595,0
2348,28160," influenced",186686754,12085,535048,-0.000433,0.000433,0
2349,555," by",186718468,12086,535092,-0.000143,0.000143,0
2350,279," the",186755709,12087,535092,-0.000043,0.000043,0
2351,11002," Japanese",186787343,12088,535092,-0.000331,0.000331,0
2352,19574," Navy",186818419,12089,535092,-0.000313,0.000313,0
2353,596,"'s",186849783,12090,535092,-0.000372,0.000372,0
2354,12876," desire",186881117,12091,535092,-0.000513,0.000513,0
2355,311," to",186912530,12092,535092,-0.000173,0.000173,0
2356,10519," maintain",186944160,12093,535092,-0.000505,0.000505,0
2357,264," a",186976126,12094,535092,-0.000173,0.000173,0
2358,26155," fleet",187010994,12095,535092,-0.000057,0.000057,0
2359,449," with",187046764,12096,535092,-0.000330,0.000330,0
2360,520," at",187078985,12097,535092,-0.000182,0.000182,0
2361,3325," least",187112148,12098,535092,-0.000063,0.000063,0
2362,220," ",187146169,12099,535092,-0.000036,0.000036,0
2363,2031,"70",187180364,12100,535092,-0.000525,0.000525,0
2364,1034," %",187213725,12101,535092,-0.004102,0.004102,0
2365,439," as",187246420,12102,535092,-0.000158,0.000158,0
2366,1690," many",187278105,12103,535092,-0.000304,0.000304,0
2367,6864," capital",187310500,12104,535092,-0.000109,0.000109,0
2368,18198," ships",187342162,12105,535092,-0.000869,0.000869,0
2369,439," as",187374156,12106,535092,-0.000207,0.000207,0
2370,279," the",187407033,12107,535092,-0.000075,0.000075,0
2371,2326," US",187440112,12108,535092,-0.000236,0.000236,0
2372,19574," Navy",187473366,12109,535092,-0.001896,0.001896,0
2373,13,".",187507481,12110,535092,-0.044740,0.044740,0
2374,578," The",187541815,12111,535092,-0.000505,0.000505,0
2375,358," I",187575181,12112,535092,-0.001026,0.001026,0
2376,41,"J",187608432,12113,535092,-0.000370,0.000370,0
2377,45,"N",187640456,12114,535092,-0.002539,0.002539,0
2378,364," '",187672375,12115,535092,-0.001422,0.001422,0
2379,82,"s",187705852,12116,535092,-0.000018,0.000018,0
2380,26155," fleet",187742058,12117,535092,-0.000513,0.000513,0
2381,574," was",187776656,12118,535092,-0.000533,0.000533,0
2382,6319," designed",187811497,12119,535092,-0.000394,0.000394,0
2383,311," to",187846288,12120,535092,-0.000152,0.000152,0
2384,387," be",187879984,12121,535092,-0.000089,0.000089,0
2385,13171," capable",187914475,12122,535084,-0.001735,0.001735,0
2386,315," of",187949054,12123,535084,-0.000354,0.000354,0
2387,11039," fighting",187983230,12124,535092,-0.000065,0.000065,0
2388,264," a",188016866,12125,535092,-0.000617,0.000617,0
2389,1403," two",188049582,12126,535092,-0.000145,0.000145,0
2390,12,"-",188082202,12127,535092,-0.000033,0.000033,0
2391,5383,"ship",188114296,12128,535092,-0.006004,0.006004,0
2392,8209," battle",188148427,12129,535092,-0.000315,0.000315,0
2393,304," in",188182288,12130,535092,-0.000191,0.000191,0
2394,11002," Japanese",188218083,12131,535092,-0.000240,0.000240,0
2395,21160," waters",188252077,12132,535092,-0.000317,0.000317,0
2396,323," and",188286560,12133,535092,-0.000247,0.000247,0
2397,1053," would",188320499,12134,535092,-0.001660,0.001660,0
2398,617," have",188354507,12135,535092,-0.000637,0.000637,0
2399,1027," been",188387098,12136,535092,-0.000188,0.000188,0
2400,279," the",188419300,12137,535092,-0.000289,0.000289,0
2401,7928," largest",188453758,12138,535088,-0.000106,0.000106,0
2402,26155," fleet",188486897,12139,535088,-0.000215,0.000215,0
2403,3596," ever",188519135,12140,535088,-0.001173,0.001173,0
2404,5918," built",188550729,12141,535088,-0.001343,0.001343,0
2405,520," at",188582508,12142,535012,-0.000329,0.000329,0
2406,430," that",188614235,12143,535012,-0.000574,0.000574,0
2407,892," time",188647458,12144,535092,-0.000113,0.000113,0
2408,13,".",188680839,12145,535088,-0.039574,0.039574,0
2409,578," The",188714821,12146,535088,-0.000306,0.000306,0
2410,2955," design",188748911,12147,535088,-0.000427,0.000427,0
2411,315," of",188782653,12148,535088,-0.000389,0.000389,0
2412,279," the",188816042,12149,535088,-0.000181,0.000181,0
2413,25572," battles",188853378,12150,535088,-0.000730,0.000730,0
2414,34322,"hips",188886293,12151,535088,-0.001483,0.001483,0
2415,574," was",188918209,12152,535088,-0.000728,0.000728,0
2416,28160," influenced",188950875,12153,535088,-0.000467,0.000467,0
2417,555," by",188983002,12154,535092,-0.000141,0.000141,0
2418,279," the",189015637,12155,535092,-0.000052,0.000052,0
2419,11002," Japanese",189048791,12156,535092,-0.000292,0.000292,0
2420,19574," Navy",189082490,12157,535092,-0.000317,0.000317,0
2421,596,"'s",189116129,12158,535092,-0.000392,0.000392,0
2422,12876," desire",189149751,12159,535092,-0.000598,0.000598,0
2423,311," to",189183718,12160,535092,-0.000218,0.000218,0
2424,10519," maintain",189216547,12161,535092,-0.000547,0.000547,0
2425,264," a",189249488,12162,535092,-0.000212,0.000212,0
